City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,kyaikto,17.3,97.0167,68.25,79,0,3.33,MM,1610570595
367,thinadhoo,0.5333,72.9333,81.9,73,98,19.17,MV,1610570595
368,la florida,1.2985,-77.4061,59.0,72,75,9.22,CO,1610570596
369,sorland,67.667,12.6934,30.2,74,20,3.44,NO,1610570596
370,koutiala,12.3917,-5.4642,75.27,16,29,8.57,ML,1610570596
371,kahului,20.8947,-156.47,80.6,54,20,17.27,US,1610570363
372,sault sainte marie,46.5168,-84.3333,33.8,80,90,4.61,CA,1610570597
373,usakos,-22.0,15.6,68.56,83,100,6.22,NA,1610570597
374,cheremnoye,53.1697,83.2133,-14.8,70,0,6.71,RU,1610570597
375,dunedin,-45.8742,170.5036,64.44,71,51,0.58,NZ,1610570389
376,srednekolymsk,67.45,153.6833,-24.05,86,100,6.29,RU,1610570597
377,torbay,47.6666,-52.7314,30.0,86,90,4.61,CA,1610570598
378,nkan,0.3833,9.7833,78.8,89,75,4.61,GA,1610570598
379,vestmannaeyjar,63.4427,-20.2734,44.69,79,100,9.13,IS,1610570598
380,waipawa,-41.4122,175.5153,69.8,68,1,13.8,NZ,1610570598
381,bud,39.447,-86.1758,46.0,61,1,9.22,US,1610570598
382,vila velha,-20.3297,-40.2925,82.4,74,20,16.11,BR,1610570319
383,rovaniemi,66.5,25.7167,-13.0,77,0,8.05,FI,1610570599
384,aklavik,68.2191,-135.0107,-9.4,77,61,1.14,CA,1610570599
385,coquimbo,-29.9533,-71.3436,64.4,68,0,16.11,CL,1610570582
386,wakkanai,45.4094,141.6739,27.05,93,100,8.68,JP,1610570600
387,sibu,2.3,111.8167,73.4,100,40,1.14,MY,1610570600
388,markova,48.6758,24.4138,26.94,91,94,5.44,UA,1610570600
389,piranshahr,36.701,45.1413,40.19,70,99,7.18,IR,1610570600
390,suez,29.9737,32.5263,61.75,63,100,8.46,EG,1610570600
391,xapuri,-10.6517,-68.5044,87.8,66,40,10.36,BR,1610570601
392,allapalli,19.4167,80.0667,63.14,47,53,2.01,IN,1610570601
393,milos,36.75,24.4333,51.8,71,67,17.9,GR,1610570601
394,pasni,25.2631,63.471,66.49,27,3,13.35,PK,1610570601
395,kibre mengist,5.8833,38.9833,56.64,49,0,2.84,ET,1610570339
396,richards bay,-28.783,32.0377,74.55,89,87,2.91,ZA,1610570566
397,zhangye,38.9342,100.4517,23.97,72,100,7.47,CN,1610570602
398,taltal,-25.4,-70.4833,70.63,58,35,8.32,CL,1610570602
399,huamachuco,-7.8,-78.0667,58.91,68,88,3.56,PE,1610570602
400,vadso,70.0744,29.7487,6.8,85,75,21.85,NO,1610570603
401,vanimo,-2.6741,141.3028,77.77,84,94,5.61,PG,1610570603
402,puerto madero,14.7208,-92.4215,89.6,51,40,9.22,MX,1610570603
403,mangrol,21.1167,70.1167,66.27,40,15,9.95,IN,1610570603
404,rundu,-17.9333,19.7667,69.39,91,100,8.79,NA,1610570604
405,porto velho,-8.7619,-63.9039,78.8,94,75,6.91,BR,1610570604
406,hachinohe,40.5,141.5,35.6,93,75,9.22,JP,1610570604
407,morozovsk,48.3539,41.8261,36.91,97,100,15.39,RU,1610570604
408,batangafo,7.3008,18.2833,76.6,18,40,4.7,CF,1610570605
409,suwannaphum,15.6035,103.8021,63.0,68,1,6.02,TH,1610570605
410,hammerfest,70.6634,23.6821,24.8,80,0,9.22,NO,1610570605
411,calabozo,8.9242,-67.4293,88.63,43,93,8.32,VE,1610570605
412,naze,28.3667,129.4833,52.0,65,0,5.57,JP,1610570605
413,muzaffarabad,34.37,73.4711,47.61,44,0,7.16,PK,1610570606
414,beatrice,40.2681,-96.747,57.0,44,1,11.5,US,1610570606
415,lagoa,39.05,-27.9833,60.19,86,100,15.19,PT,1610570606
416,baton rouge,30.4508,-91.1545,59.0,44,1,10.36,US,1610570462
417,mpongwe,-13.5091,28.155,65.32,97,98,2.37,ZM,1610570606
418,prince albert,53.2001,-105.7677,28.4,100,90,9.22,CA,1610570607
419,a coruna,43.3713,-8.396,46.4,76,75,4.61,ES,1610570607
420,ahuimanu,21.4447,-157.8378,80.6,53,40,3.44,US,1610570607
421,tocopilla,-22.092,-70.1979,71.98,59,100,10.31,CL,1610570513
422,aras,42.5617,-2.356,35.6,87,0,6.91,ES,1610570607
423,berlevag,70.8578,29.0864,17.6,67,20,23.02,NO,1610570608
424,quito,-0.2299,-78.5249,73.4,43,75,12.66,EC,1610570400
425,sao filipe,14.8961,-24.4956,71.78,73,24,12.35,CV,1610570608
426,yamandu,7.9362,-11.4928,75.54,85,0,3.94,SL,1610570608
427,walvis bay,-22.9575,14.5053,70.0,77,99,4.61,NA,1610570608
428,alofi,-19.0595,-169.9187,82.4,83,75,6.91,NU,1610570609
429,cruzeiro do sul,-29.5128,-51.9853,79.0,68,2,5.01,BR,1610570609
430,aasiaat,68.7098,-52.8699,19.22,96,99,7.65,GL,1610570609
431,abu dhabi,24.4667,54.3667,66.2,63,0,6.91,AE,1610570609
432,shalinskoye,55.7228,93.7594,-10.59,87,100,7.11,RU,1610570609
433,biltine,14.5333,20.9167,67.3,22,0,6.31,TD,1610570610
434,saint-paul,-21.0096,55.2707,78.8,89,90,9.22,RE,1610570610
435,vestmanna,62.1564,-7.1664,39.2,81,75,20.71,FO,1610570482
436,mikumi,-7.4041,36.9831,70.79,94,27,5.01,TZ,1610570610
437,puerto del rosario,28.5004,-13.8627,64.4,55,20,11.5,ES,1610570610
438,nicoya,10.1483,-85.452,91.4,40,75,20.71,CR,1610570611
439,xingtai,37.0631,114.4942,31.24,81,0,5.57,CN,1610570611
440,mega,4.05,38.3,62.22,41,0,9.64,ET,1610570611
441,wagar,16.1525,36.2032,69.85,69,0,8.99,SD,1610570611
442,road town,18.4167,-64.6167,82.4,69,40,9.22,VG,1610570504
443,nuuk,64.1835,-51.7216,26.6,93,90,1.14,GL,1610570612
444,umm kaddadah,13.6017,26.6876,69.04,24,0,12.91,SD,1610570612
445,daitari,21.1,85.75,62.06,98,28,0.94,IN,1610570612
446,coari,-4.085,-63.1414,83.17,86,100,1.86,BR,1610570525
447,korla,41.7597,86.1469,20.64,79,36,5.93,CN,1610570613
448,swan hill,-35.3378,143.5544,60.67,61,0,11.3,AU,1610570613
449,komsomolskiy,40.4272,71.7189,33.8,60,95,6.91,UZ,1610570405
450,enid,36.3956,-97.8784,55.99,41,1,13.8,US,1610570613
451,panzhihua,26.5851,101.7128,35.01,83,0,1.07,CN,1610570613
452,gannan,47.9147,123.5031,-7.69,83,0,6.15,CN,1610570614
453,scarborough,54.2797,-0.4044,36.0,88,100,3.38,GB,1610570394
454,murzzuschlag,47.6,15.6833,19.0,89,39,5.41,AT,1610570614
455,high level,58.5169,-117.136,28.4,64,20,6.91,CA,1610570564
456,sabzevar,36.2126,57.6819,39.63,54,0,0.72,IR,1610570614
457,mongoumba,3.6415,18.5936,75.97,23,17,1.97,CF,1610570615
458,teya,60.3778,92.6267,-13.54,85,100,8.28,RU,1610570615
459,guanica,17.9716,-66.908,82.0,60,5,4.0,PR,1610570615
460,puerto quijarro,-17.7833,-57.7667,80.98,74,77,1.9,BO,1610570615
461,bukama,-9.2,25.85,70.52,93,100,1.14,CD,1610570616
462,vallentuna,59.5344,18.0776,32.0,93,90,16.11,SE,1610570616
463,ordynskoye,54.3656,81.8994,-24.77,85,34,6.11,RU,1610570616
464,egvekinot,66.3167,-179.1667,-15.84,86,90,10.09,RU,1610570616
465,cururupu,-1.8283,-44.8683,79.3,77,100,4.83,BR,1610570617
466,bella union,-30.2752,-57.6007,86.95,35,4,13.87,UY,1610570617
467,general roca,-39.0333,-67.5833,95.0,23,75,9.22,AR,1610570617
468,volchikha,52.0333,80.3833,-22.77,87,98,5.35,RU,1610570617
469,santa rosalia,27.3167,-112.2833,66.72,27,0,14.23,MX,1610570618
470,yeppoon,-23.1333,150.7333,73.4,73,31,5.75,AU,1610570618
471,jinchang,38.4953,102.1739,27.0,69,58,12.59,CN,1610570618
472,sechura,-5.5569,-80.8222,81.63,54,79,18.41,PE,1610570618
473,biharamulo,-2.6319,31.3089,62.51,92,98,0.2,TZ,1610570619
474,kuznechnoye,61.12,29.8686,15.01,94,100,12.3,RU,1610570619
475,beringovskiy,63.05,179.3167,-11.87,89,100,10.16,RU,1610570340
476,manasa,24.4837,75.2687,55.71,37,56,2.48,IN,1610570619
477,oktyabrskoye,43.0645,44.7417,30.2,100,92,4.47,RU,1610570619
478,atasu,48.6814,71.6433,-15.12,86,0,6.73,KZ,1610570620
479,sao joao da barra,-21.6403,-41.0511,84.2,58,0,20.71,BR,1610570620
480,rio grande,-32.035,-52.0986,73.99,56,75,12.66,BR,1610570523
481,neryungri,56.6709,124.6491,-37.93,80,49,0.49,RU,1610570620
482,bontang,0.1333,117.5,77.49,86,100,10.51,ID,1610570402
483,birao,10.2849,22.7882,73.38,20,1,4.38,CF,1610570621
484,fukagawa,43.7081,142.0392,23.05,96,98,5.23,JP,1610570621
485,ust-koksa,50.2696,85.6108,-6.03,83,100,1.97,RU,1610570621
486,bilibino,68.0546,166.4372,-19.08,82,100,6.49,RU,1610570326
487,inegol,40.0781,29.5133,42.8,93,75,3.44,TR,1610570622
488,grand forks,47.9417,-97.4337,37.4,87,75,9.22,US,1610570622
489,parainen,60.3067,22.301,21.99,86,90,14.97,FI,1610570622
490,cap malheureux,-19.9842,57.6142,78.01,82,13,4.0,MU,1610570622
491,altagracia de orituco,9.8601,-66.3814,80.04,59,100,5.7,VE,1610570622
492,ilan,24.757,121.753,48.0,99,0,4.0,TW,1610570623
493,varhaug,58.6147,5.6457,30.0,74,0,3.44,NO,1610570623
494,kribi,2.95,9.9167,79.47,82,12,13.89,CM,1610570623
495,tongliao,43.6125,122.2653,-8.32,81,9,4.32,CN,1610570623
496,akureyri,65.6835,-18.0878,44.6,53,90,14.97,IS,1610570624
497,hambantota,6.1241,81.1185,76.26,86,98,7.61,LK,1610570624
498,fairbanks,64.8378,-147.7164,9.0,84,20,2.3,US,1610570434
499,lazaro cardenas,17.9583,-102.2,84.11,45,32,8.9,MX,1610570624
500,alta floresta,-9.8756,-56.0861,82.4,78,90,5.75,BR,1610570624
501,sanmenxia,34.7747,111.1814,37.54,57,1,1.16,CN,1610570625
502,tambura,5.6,27.4667,73.17,27,42,2.86,SS,1610570625
503,kasese,0.1833,30.0833,71.85,53,99,3.58,UG,1610570625
504,maarianhamina,60.0973,19.9348,26.6,93,90,16.11,AX,1610570625
505,west monroe,32.5185,-92.1476,57.2,50,1,12.66,US,1610570625
506,porgera,-5.4667,143.2,43.59,100,81,2.21,PG,1610570626
507,conde,-7.2597,-34.9075,80.6,78,75,10.36,BR,1610570626
508,zhuanghe,39.7008,122.9911,16.0,56,0,6.51,CN,1610570626
509,bauta,22.9828,-82.5464,77.0,78,90,11.5,CU,1610570364
510,waddan,29.1614,16.139,50.68,50,8,8.16,LY,1610570627
511,at-bashi,41.1702,75.8106,22.24,92,100,1.95,KG,1610570627
512,muisne,0.6,-80.0333,82.4,83,75,9.22,EC,1610570627
513,nieuw nickerie,5.95,-56.9833,79.41,76,97,13.98,SR,1610570627
514,vostok,46.4856,135.8833,-3.55,93,94,3.78,RU,1610570627
515,toamasina,-18.1667,49.3833,77.0,94,40,2.3,MG,1610570628
516,mikhaylovka,50.06,43.2379,33.01,93,100,14.0,RU,1610570628
517,brainerd,46.358,-94.2008,39.99,65,90,5.75,US,1610570556
518,tire,38.0888,27.7351,46.4,100,75,8.05,TR,1610570628
519,salta,-24.7859,-65.4117,71.6,73,75,3.76,AR,1610570355
520,cairns,-16.9167,145.7667,77.0,94,40,10.36,AU,1610570629
521,husavik,66.0449,-17.3389,44.6,53,90,14.97,IS,1610570629
522,galveston,29.3669,-94.9669,60.01,44,1,8.05,US,1610570629
523,margate,51.3813,1.3862,45.0,91,100,1.01,GB,1610570629
524,le port,-20.9373,55.2919,78.8,89,90,9.22,RE,1610570629
525,carupano,10.6678,-63.2585,79.45,71,90,12.28,VE,1610570630
526,banes,20.9625,-75.7186,86.0,51,40,8.05,CU,1610570630
527,chapais,49.7834,-74.8492,28.4,93,90,12.66,CA,1610570450
528,bulaevo,54.9056,70.4439,-21.87,84,0,5.14,KZ,1610570630
529,prieska,-29.6641,22.7474,86.61,39,45,8.48,ZA,1610570631
530,bilma,18.6853,12.9164,68.59,29,15,14.85,NE,1610570631
531,bati,11.1833,40.0167,54.97,64,0,3.18,ET,1610570631
532,vitim,59.4511,112.5578,-12.8,85,100,11.7,RU,1610570631
533,flin flon,54.7682,-101.865,24.8,93,90,2.3,CA,1610570500
534,liwale,-9.7667,37.9333,71.08,97,95,6.15,TZ,1610570632
535,lake havasu city,34.4839,-114.3224,62.6,14,1,9.22,US,1610570632
536,petropavlovsk-kamchatskiy,53.0452,158.6483,-5.8,65,0,4.47,RU,1610570343
537,rondonopolis,-16.4708,-54.6356,87.87,54,96,4.29,BR,1610570632
538,tautira,-17.7333,-149.15,86.0,66,40,5.75,PF,1610570633
539,logan,41.7355,-111.8344,39.99,60,90,11.5,US,1610570365
540,havelock,34.8791,-76.9013,57.99,51,1,5.75,US,1610570633
541,arlit,18.7369,7.3853,72.1,20,79,8.68,NE,1610570633
542,graciano sanchez,23.9167,-99.2833,68.13,29,96,5.93,MX,1610570633
543,brenham,30.1669,-96.3977,62.6,39,1,6.91,US,1610570634
544,hanzhong,33.0728,107.0303,36.27,75,0,1.52,CN,1610570634
545,henties bay,-22.116,14.2845,70.0,84,100,5.97,NA,1610570634
546,cuamba,-14.8031,36.5372,72.05,92,100,1.54,MZ,1610570634
547,flinders,-34.5833,150.8552,72.0,88,99,1.01,AU,1610570635
548,ugoofaaru,5.6667,73.0,79.45,77,100,4.52,MV,1610570635
549,columbus,39.9612,-82.9988,45.0,57,75,12.66,US,1610570603
550,zemio,5.0314,25.1361,73.33,31,81,1.95,CF,1610570635
551,rizomilos,39.4333,22.75,46.4,76,75,6.91,GR,1610570635
552,dudinka,69.4058,86.1778,-31.56,83,0,10.02,RU,1610570636
553,derzhavinsk,51.1,66.3167,-14.69,88,0,5.95,KZ,1610570636
554,okha,53.5739,142.9478,-7.37,87,100,11.52,RU,1610570636
555,nhulunbuy,-12.2333,136.7667,78.8,94,1,3.44,AU,1610570636
556,sumbe,-11.2061,13.8437,75.69,78,64,5.46,AO,1610570636
557,prince rupert,54.3161,-130.3201,44.6,75,40,9.22,CA,1610570637
558,aguimes,27.9054,-15.4461,64.4,63,40,14.97,ES,1610570637
559,kolokani,13.5728,-8.0339,76.17,17,8,8.08,ML,1610570637
560,gappal,16.8394,121.8206,68.83,92,99,3.44,PH,1610570637
561,pacifica,37.6138,-122.4869,64.0,77,75,5.75,US,1610570638
562,lamu,-2.2717,40.902,76.5,84,11,10.25,KE,1610570638
563,tura,25.5198,90.2201,54.9,39,0,3.06,IN,1610570638
564,lata,40.1629,-8.3327,48.99,87,0,1.3,PT,1610570406
565,hokitika,-42.7167,170.9667,61.9,77,17,2.26,NZ,1610570639
566,lanycsok,46.0054,18.6253,30.2,93,0,8.05,HU,1610570639
567,kysyl-syr,63.8986,122.7617,-38.11,81,96,6.87,RU,1610570639
568,yekimovichi,54.1129,33.2965,13.98,96,100,13.47,RU,1610570639
569,gobabis,-22.45,18.9667,73.18,72,79,9.64,NA,1610570640
570,sivas,39.7916,37.0019,30.2,100,90,1.72,TR,1610570640
571,haimen,23.1935,116.6142,41.0,87,0,5.26,CN,1610570640
572,acajutla,13.5928,-89.8275,86.0,42,20,4.61,SV,1610570640
573,cordoba,-31.4135,-64.1811,84.0,61,0,6.91,AR,1610570618
574,saint-francois,46.4154,3.9054,45.0,93,90,14.97,FR,1610570641
575,barkhan,29.8977,69.5256,46.78,36,35,1.86,PK,1610570641
576,kharp,66.8014,65.8081,-11.74,83,100,12.46,RU,1610570641
577,pyshchug,58.8873,45.7134,-20.0,88,37,5.28,RU,1610570641
578,haines junction,60.7522,-137.5108,8.6,85,100,1.14,CA,1610570641
579,le moule,16.3332,-61.3473,78.8,78,40,8.05,GP,1610570426
580,denpasar,-8.65,115.2167,78.8,94,75,2.3,ID,1610570642
581,kimbe,-5.5502,150.1429,80.04,83,99,2.01,PG,1610570642
582,staryy nadym,65.6118,72.6842,2.84,90,65,16.55,RU,1610570642
583,am timan,11.0297,20.2827,74.66,18,0,6.46,TD,1610570642
584,jasper,37.2001,-94.3502,53.6,37,1,19.57,US,1610570619
585,nipawin,53.3668,-104.0009,28.4,93,90,8.05,CA,1610570643
586,paysandu,-32.3214,-58.0756,87.01,37,0,3.0,UY,1610570643
587,los llanos de aridane,28.6585,-17.9182,62.6,59,75,9.22,ES,1610570643
588,avera,33.194,-82.5271,55.4,47,1,9.22,US,1610570644
589,wanning,18.8003,110.3967,56.12,81,28,6.49,CN,1610570644
590,khandyga,62.6667,135.6,-48.1,76,41,1.23,RU,1610570644
591,morehead,37.2711,-87.1764,50.0,37,1,12.66,US,1610570644
592,churapcha,62.0025,132.4325,-49.27,77,70,1.5,RU,1610570645
593,monrovia,6.3005,-10.7969,78.8,94,40,7.87,LR,1610570498
594,auch,43.65,0.5833,46.99,87,100,5.01,FR,1610570645
595,bubaque,11.2833,-15.8333,77.83,68,0,14.03,GW,1610570645
596,taraza,7.5836,-75.4007,83.77,74,100,3.85,CO,1610570645
597,hervey bay,-25.2986,152.8535,72.0,88,5,4.0,AU,1610570391
598,takestan,36.0696,49.6959,35.6,64,61,2.3,IR,1610570646
599,shizunai,42.3339,142.3669,31.91,97,100,14.9,JP,1610570646
600,vallenar,-28.5708,-70.7581,84.51,25,0,8.05,CL,1610570646
601,pangnirtung,66.1451,-65.7125,-11.2,77,1,2.3,CA,1610570647
602,port augusta,-32.5,137.7667,64.4,68,40,12.66,AU,1610570647
603,sibolga,1.7427,98.7792,76.06,66,79,3.74,ID,1610570647
604,key west,24.5557,-81.7826,69.8,78,75,8.05,US,1610570474
605,yatou,37.15,122.3833,32.76,89,0,9.57,CN,1610570647
606,nemuro,43.3236,145.575,33.06,89,100,10.54,JP,1610570648
607,marawi,7.9986,124.2928,75.99,95,100,4.0,PH,1610570459
608,konstantinovka,49.6167,127.9833,-15.83,87,46,4.54,RU,1610570648
609,laguna,38.421,-121.4238,64.99,72,40,4.61,US,1610570648
610,porto novo,6.4965,2.6036,80.73,80,0,8.77,BJ,1610570648
611,port keats,-14.25,129.55,82.94,80,0,2.19,AU,1610570649
612,lakselv,70.0513,24.9718,1.4,66,75,24.16,NO,1610570649
613,havre-saint-pierre,50.2334,-63.5986,21.2,73,75,2.3,CA,1610570649
614,vardo,70.3705,31.1107,6.8,85,40,21.68,NO,1610570649
615,moose factory,51.2585,-80.6094,30.2,93,90,6.91,CA,1610570431
616,kaoma,-14.7833,24.8,67.68,94,100,1.19,ZM,1610570650
617,pimentel,-6.8367,-79.9342,78.8,61,0,25.32,PE,1610570650
618,tevaitoa,-16.7833,-151.5,81.18,76,58,16.53,PF,1610570650
619,luhyny,51.082,28.4006,24.1,98,97,2.75,UA,1610570650
620,sangar,63.9242,127.4739,-42.32,80,86,4.92,RU,1610570650
621,bar harbor,44.3876,-68.2039,36.0,51,90,3.44,US,1610570651
622,lanzhou,36.0564,103.7922,25.0,50,0,8.28,CN,1610570651
623,zhigalovo,54.8097,105.1578,-20.72,84,100,2.3,RU,1610570651
624,lipetsk,52.6031,39.5708,21.97,98,100,22.03,RU,1610570652
625,ribnitz-damgarten,54.25,12.4667,36.0,93,75,17.27,DE,1610570537
626,ndele,8.4109,20.6473,75.0,19,76,4.27,CF,1610570452
627,opuwo,-18.0607,13.84,71.08,46,100,9.37,NA,1610570652
628,san fernando,15.0286,120.6898,75.2,73,75,2.3,PH,1610570355
629,smithers,54.7804,-127.1743,26.6,68,75,10.36,CA,1610570406
630,miyako,39.6367,141.9525,39.92,82,70,12.24,JP,1610570653
631,altay,47.8667,88.1167,2.59,83,100,0.81,CN,1610570580
632,neiafu,-18.65,-173.9833,80.6,83,40,6.91,TO,1610570653
633,warrington,53.3925,-2.5802,42.8,100,90,6.91,GB,1610570654
634,qui nhon,13.7667,109.2333,61.72,85,73,9.69,VN,1610570654
635,hami,42.8,93.45,15.33,86,68,3.24,CN,1610570654
636,narsaq,60.9167,-46.05,30.2,80,90,2.3,GL,1610570655
637,gopalpur,19.2667,84.9167,71.26,82,0,3.83,IN,1610570655
638,celestun,20.8667,-90.4,73.72,85,99,20.31,MX,1610570655
639,puerto escondido,15.85,-97.0667,82.4,74,40,4.61,MX,1610570503
640,turukhansk,65.8167,87.9833,-11.94,88,100,9.26,RU,1610570656
641,chifeng,42.2683,118.9636,1.98,87,99,1.25,CN,1610570657
642,malanje,-9.5402,16.341,63.34,83,76,5.44,AO,1610570657
643,auki,-8.7676,160.7034,80.01,80,89,4.34,SB,1610570657
644,fernley,39.608,-119.2518,62.01,45,56,8.99,US,1610570470
645,manaure,11.7751,-72.4445,85.12,50,98,16.64,CO,1610570658
646,poum,-20.2333,164.0167,81.12,82,100,12.64,NC,1610570388
647,inirida,3.8653,-67.9239,86.86,62,89,2.35,CO,1610570658
648,san quintin,30.4833,-115.95,67.46,26,0,4.36,MX,1610570658
649,minab,27.1467,57.0801,50.0,53,0,2.3,IR,1610570659
650,bangkal,6.0667,121.0667,77.59,86,96,3.29,PH,1610570659
651,bambanglipuro,-7.95,110.2833,77.04,85,100,5.99,ID,1610570659
652,san miguel,13.4833,-88.1833,98.6,30,20,2.3,SV,1610570659
653,humaita,-7.5061,-63.0208,89.78,54,10,0.63,BR,1610570659
654,ereymentau,51.6199,73.1033,-18.18,85,0,5.28,KZ,1610570660
655,uarini,-2.99,-65.1083,78.8,83,75,13.8,BR,1610570660
656,chancay,-11.5714,-77.2672,73.99,73,0,11.5,PE,1610570660
657,red bluff,40.1785,-122.2358,57.99,67,90,5.75,US,1610570660
658,aykhal,66.0,111.5,-29.88,82,100,9.28,RU,1610570661
659,san pedro,14.35,121.0167,75.2,83,20,2.3,PH,1610570661
660,tanggu,39.0211,117.6469,26.6,86,0,6.71,CN,1610570661
661,bowen,-20.0167,148.2333,75.2,88,75,10.36,AU,1610570661
662,sindgi,16.9167,76.2333,70.86,67,3,9.86,IN,1610570596
663,ucluelet,48.9329,-125.5528,48.0,76,75,4.61,CA,1610570602
664,rayong,12.8333,101.4333,64.0,63,3,2.71,TH,1610570662
665,saint-joseph,-21.3667,55.6167,80.6,83,75,3.44,RE,1610570662
666,isoka,-10.1606,32.6335,65.26,96,100,6.17,ZM,1610570662
667,antofagasta,-23.65,-70.4,72.0,68,20,16.11,CL,1610570663
668,ballina,-28.8667,153.5667,68.0,94,43,4.14,AU,1610570663
669,erenhot,43.6475,111.9767,7.95,93,100,9.15,CN,1610570663
670,youkounkoun,12.5333,-13.1333,81.36,15,0,4.0,GN,1610570663
671,ilheus,-14.7889,-39.0494,78.8,78,40,9.22,BR,1610570664
672,skibotn,69.3913,20.2679,23.0,61,20,23.02,NO,1610570664
673,seydi,39.4816,62.9137,37.31,76,0,10.47,TM,1610570664
674,almaznyy,48.0448,40.045,35.6,93,75,11.18,RU,1610570664
675,ngunguru,-35.6167,174.5,72.0,77,100,5.99,NZ,1610570665
676,kieta,-6.2167,155.6333,82.0,74,87,6.11,PG,1610570665
677,tamiahua,21.2667,-97.45,62.49,57,65,7.4,MX,1610570665
678,san andres,12.5847,-81.7006,84.2,74,75,13.8,CO,1610570665
679,bairiki,1.3292,172.9752,80.6,78,20,16.11,KI,1610570666
680,muzhi,65.3667,64.6667,2.16,82,40,8.43,RU,1610570666
681,codrington,-38.2667,141.9667,55.18,85,1,6.26,AU,1610570400
682,geraldton,-28.7667,114.6,69.8,64,0,10.36,AU,1610570432
683,takoradi,4.8845,-1.7554,79.0,85,6,8.23,GH,1610570477
684,manaia,-39.55,174.1333,66.0,95,0,1.01,NZ,1610570667
685,moba,33.2288,105.0179,26.56,85,0,4.07,CN,1610570667
686,pinyug,60.251,47.7842,-19.44,88,14,4.63,RU,1610570668
